store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link
2583698,가공식품(도매소매),경기도 동두천시 생연동,,,,,,,,
2583847,우리동네 건강타운,전라남도 화순군 화순읍 일심리,,,,,,,,
2583930,점핑힐링센터,제주특별자치도 제주시 일도이동,,,,,,,,
2583958,황학동순대국,서울특별시 중구 황학동,,,,,,,,
2584098,뉴제일평생교육원,서울특별시 구로구 구로동,,,,,,,,
2584461,주식회사 온더영,서울특별시 마포구 도화동,,,,,,,,
2584546,(가) 맘스토리 송도,인천광역시 연수구 동춘동,,,,,,,,
2584639,(주)새얀,경기도 화성시 송산면,,,,,,,,
2584949,야무진푸드 서면점,부산광역시 부산진구 부전동,,,,,,,,
2585080,이래드,경기도 안양시 만안구 안양동,,,,,,,,
2585506,한국아이지에이,경기도 광명시 가학동,,,,,,,,
2585616,바다특수,전라남도 영암군 삼호읍 용당리,,,,,,,,
2585685,다드림창원도계점,경상남도 창원시 의창구 도계동,,,,,,,,
2585695,소담,경상북도 영천시 완산동,,,,,,,,
2585701,보돌미역 유스퀘어점,광주광역시 서구 광천동,,,,,,,,
2585867,에프에이치엘헬시 주식회사,경기도 평택시 포승읍 만호리,,,,,,,,
2585894,건희주차장,부산광역시 동래구 명륜동,,,,,,,,
2585904,맥켄치킨 금왕점,충청북도 음성군 금왕읍 무극리,,,,,,,,
2586144,팔도실비집 수원금곡점,경기도 수원시 권선구 금곡동,,,,,,,,
2586261,도배아저씨,서울특별시 은평구 역촌동,,,,,,,,
2586293,진 헤어타운,대구광역시 서구 평리동,,,,,,,,
2586299,오케이삼환경매(주),경기도 성남시 수정구 수진동,,,,,,,,
2586544,마포본왕갈비,경기도 부천시 소사본동,,,,,,,,
2586614,빌리 캐롬 클럽,광주광역시 광산구 월곡동,,,,,,,,
2586749,그린존농업회사법인주식회사,경상북도 청송군 청송읍 부곡리,,,,,,,,
2586759,몽키점핑,서울특별시 도봉구 방학동,,,,,,,,
2587371,피자플렉스 주안점,인천광역시 미추홀구 주안동,,,,,,,,
2587384,크라운호프 간석역점,인천광역시 남동구 간석동,,,,,,,,
2587561,경성야끼2,대구광역시 수성구 지산동,,,,,,,,
2587770,고기원칙,인천광역시 서구 심곡동,,,,,,,,
2587824,참치라이더 동탄역점,경기도 화성시 오산동,,,,,,,,
2587877,루멘 스테인드글라스,세종특별자치시 고운동,,,,,,,,
2587966,지에스25 청당우미린점,충청남도 천안시 동남구 청당동,,,,,,,,
2588040,성심중기,서울특별시 영등포구 영등포동2가,,,,,,,,
2588205,앨리스CW,경상남도 창원시 성산구 반지동,,,,,,,,
2588233,퀸디(Queen.D),경기도 성남시 분당구 수내동,,,,,,,,
2588280,히얼브로우,경기도 양주시 옥정동,,,,,,,,
2588530,그린우드,경상북도 김천시 응명동,,,,,,,,
2588662,이에스(ES)우리안과,서울특별시 서초구 서초동,,,,,,,,
2588684,지에스(GS) 장항로드점,충청남도 서천군 장항읍 원수리,,,,,,,,
2588725,광양지역자활센터(월면가),전라남도 광양시 중동,,,,,,,,
2589054,주식회사 나인버스,서울특별시 서초구 양재동,,,,,,,,
2589126,카페지봉,대구광역시 수성구 지산동,,,,,,,,
2589150,성산철강,서울특별시 영등포구 문래동3가,,,,,,,,
2589218,주식회사 에코메이커스,경기도 파주시 문산읍 문산리,,,,,,,,
2589324,지에스(GS)25 공덕태영점,서울특별시 마포구 도화동,,,,,,,,
2589375,미지비엠씨,강원도 강릉시 강동면 모전리,,,,,,,,
2589399,곤디,강원도 정선군 정선읍 봉양리,,,,,,,,
2589441,주식회사 정훈종합건설,서울특별시 강서구 마곡동,,,,,,,,
2589466,그집한번가보세포차,전라북도 정읍시 상동,,,,,,,,
2589480,화이트펜슬 김해어방점,경상남도 김해시 삼방동,,,,,,,,
2589727,정가네 과일 야채 직판,서울특별시 서대문구 남가좌동,,,,,,,,
2589881,주경슈퍼,인천광역시 부평구 부개동,,,,,,,,
2589897,소우주,경기도 화성시 새솔동,,,,,,,,
2589932,진솔,경기도 동두천시 생연동,,,,,,,,
2589981,골드린장,울산광역시 남구 삼산동,,,,,,,,
2590059,지에스25 평택지제더샵점,경기도 평택시,,,,,,,,
2590064,커피콩 이발소,인천광역시 강화군 교동면 대룡리,,,,,,,,
2590105,손땀,광주광역시 서구 화정동,,,,,,,,
2590114,녹번산골마을 주민공동체운영회,서울특별시 은평구 녹번동,,,,,,,,
2590226,세아준뷰티 주식회사,경기도 안산시 단원구 성곡동,,,,,,,,
2590334,주식회사 카모나,서울특별시 서초구 방배동,,,,,,,,
2590444,에이치피코리아주식회사,충청남도 예산군 고덕면 오추리,,,,,,,,
2590693,새별오름스터디카페원당점,경기도 고양시 덕양구 성사동,,,,,,,,
2590727,세탁24시옷수선,대전광역시 서구 관저동,,,,,,,,
2591000,퍼펙트스터디카페 봉선점,광주광역시 남구 봉선동,,,,,,,,
2591064,베네시티 캇트,부산광역시 해운대구 우동,,,,,,,,
2591260,맞춤셔츠,대전광역시 서구 둔산동,,,,,,,,
2591376,문성준(개인과외),강원도 동해시 동회동,,,,,,,,
2591401,청소구역,경기도 남양주시 와부읍 덕소리,,,,,,,,
2591428,가드살롱드,경기도 군포시 당동,,,,,,,,
2591440,풍년양계장,경기도 고양시 일산서구 대화동,,,,,,,,
2591550,멕시카나 동대문역점,서울특별시 종로구 창신동,,,,,,,,
2591798,변호사 이기영 법률사무소,부산광역시 부산진구 부전동,,,,,,,,
2591873,카페 레베,경상북도 칠곡군 왜관읍 낙산리,,,,,,,,
2592038,다산큰나무뇌마음클리닉,경기도 남양주시,,,,,,,,
2592185,한국의 비단(한비),경상북도 고령군 다산면 상곡리,,,,,,,,
2592201,카인드(KIND),전라남도 순천시 남내동,,,,,,,,
2592244,출렁다리흑마늘닭강정,강원도 원주시 단계동,,,,,,,,
2592255,대한신불교천신종해승암,광주광역시 북구 두암동,,,,,,,,
2592281,컴포즈 동대신점,부산광역시 서구 서대신동2가,,,,,,,,
2592394,태호정,경기도 오산시 세교동,,,,,,,,
2592418,양계장집아들,경기도 김포시,,,,,,,,
2592470,비비큐울산매곡점,울산광역시 북구,,,,,,,,
2592679,우드락,전라북도 익산시 영등동,,,,,,,,
2592745,구라미농원,강원도 강릉시 사천면 석교리,,,,,,,,
2592772,주식회사 손해사정법인 천명,서울특별시 금천구 독산동,,,,,,,,
2592890,응응스크르 수원 칠보점,경기도 수원시 권선구 호매실동,,,,,,,,
2593132,슈브미뇽,충청남도 천안시 서북구 두정동,,,,,,,,
2593149,재단법인금산축제관광재단,충청남도 금산군 금산읍 신대리,,,,,,,,
2593241,미스장 심야식당,서울특별시 금천구 독산동,,,,,,,,
2593391,빙그레문방구,서울특별시 성동구 성수동1가,,,,,,,,
2593439,현풍닭칼국수,경상남도 양산시 물금읍 가촌리,,,,,,,,
2593608,거진항맛집 코다리네 모란점,경기도 성남시 중원구 성남동,,,,,,,,
2593620,서희은,서울특별시 마포구 아현동,,,,,,,,
2593737,솔이네,서울특별시 광진구 구의동,,,,,,,,
2594057,오성체형관리원,경상남도 진주시 하대동,,,,,,,,
2594320,명가소나무,전라북도 남원시 월락동,,,,,,,,
2594552,일출농수산,경상북도 포항시 남구 구룡포읍 병포리,,,,,,,,
2594578,유니팝미술망포센터학원,경기도 수원시,,,,,,,,
2594624,유니유니,경기도 김포시,,,,,,,,
2594789,대양곱창,부산광역시 북구 만덕동,,,,,,,,
2595068,킴스플레이트,울산광역시 남구 무거동,,,,,,,,
2595104,로또일번지,경상북도 구미시 원평동,,,,,,,,
2595135,필라테스 로와,대구광역시 달서구 상인동,,,,,,,,
2595201,더퀸왁싱,경기도 부천시 중동,,,,,,,,
2595436,대통령닭구이,강원도 강릉시 입암동,,,,,,,,
2595666,효자점빵,전라북도 전주시 완산구 효자동2가,,,,,,,,
2595819,아델라(ADELA)테라피,서울특별시 강남구 청담동,,,,,,,,
2595898,주은이네,대전광역시 서구 도마동,,,,,,,,
2596078,바바스안경,서울특별시 강남구 대치동,,,,,,,,
2596318,농업회사법인 샘골잣집 주식회사,강원도 홍천군 남면 시동리,,,,,,,,
2596550,얼음왕국아이스크림할인점 순천신대 128호점,전라남도 순천시 해룡면 신대리,,,,,,,,
2596568,테디스비치쉑,제주특별자치도 서귀포시 안덕면 창천리,,,,,,,,
2596652,일향and난아,대구광역시 달서구 죽전동,,,,,,,,
2596665,세븐일레븐 금천문성점,서울특별시 금천구 독산동,,,,,,,,
2596674,주식회사 동주,강원도 동해시 구호동,,,,,,,,
2596792,건영에스시,대전광역시 대덕구 대화동,,,,,,,,
2596808,미씽유 대구동성로점,대구광역시 중구 삼덕동1가,,,,,,,,
2596889,엘편의점,경기도 김포시 고촌읍 신곡리,,,,,,,,
2596916,엘디아호텔,전라남도 여수시 학동,,,,,,,,
2596922,퀸스펫살롱,충청남도 아산시 배방읍 장재리,,,,,,,,
2596942,팩토슐레사고력교실 아라점,제주특별자치도 제주시 아라일동,,,,,,,,
2596970,더그린썸,서울특별시 성동구 하왕십리동,,,,,,,,
2597016,동호테크,부산광역시 영도구 남항동3가,,,,,,,,
2597124,힐링이필요해,제주특별자치도 제주시 아라일동,,,,,,,,
2597234,쥬리헤어365and퀸즈헤나,전라남도 순천시 오천동,,,,,,,,
2597352,우리동네푸드코트,충청남도 천안시 서북구 두정동,,,,,,,,
2597440,주식회사 어드림오브시드,서울특별시 성동구 옥수동,,,,,,,,
2597504,윤테라피,부산광역시 기장군 정관읍 매학리,,,,,,,,
2597540,삼운스베베환경,경기도 고양시 일산서구 일산동,,,,,,,,
2597570,티바두마리치킨사계점,제주특별자치도 서귀포시 안덕면 사계리,,,,,,,,
2597686,주식회사 구루코퍼레이션,경기도 용인시 기흥구 영덕1동,,,,,,,,
2597699,탁사정닭강정,강원도 원주시 반곡동,,,,,,,,
2597790,예스365 할인마트,부산광역시 동래구 사직동,,,,,,,,
2597816,마꿈이네,경상북도 경주시 시래동,,,,,,,,
2597994,리에또플라워,경기도 의정부시 호원동,,,,,,,,
2598280,비와별닭갈비본점,강원도 춘천시 석사동,,,,,,,,
2598352,한국가족사랑연구원,경기도 부천시 중동,,,,,,,,
2598562,왓정보통신,충청북도 청주시 서원구 사직동,,,,,,,,
2598647,베베 르꽁뜨(bebe le conte),인천광역시 서구 청라동,,,,,,,,
2598648,항아리숯불닭갈비,경기도 파주시 탄현면 성동리,,,,,,,,
2598723,요니네일(Yoninail),대구광역시 북구 동천동,,,,,,,,
2598874,테리네일 TERRI NAIL,광주광역시 광산구 쌍암동,,,,,,,,
2598964,(주)캘리스코 리퍼크 메리츠타워본점,서울특별시 강남구 역삼동,,,,,,,,
2598981,라이언모바일,서울특별시 서초구 반포동,,,,,,,,
2599103,대국 농기계,전라남도 나주시 남평읍 대교리,,,,,,,,
2599127,칭칭차이나(십정점),인천광역시 부평구 십정동,,,,,,,,
2599185,진흥철물종합상사,강원도 삼척시 도계읍 흥전리,,,,,,,,
2599282,피엘르,전라북도 전주시 덕진구 인후동1가,,,,,,,,
2599463,삼대국수회관본점,제주특별자치도 제주시 일도이동,,,,,,,,
2599478,훌랄라숯불치킨 시흥대야점,경기도 시흥시 대야동,,,,,,,,
2599576,루씨디자인갤러리,경기도 남양주시 화도읍 녹촌리,,,,,,,,
2599596,협동조합한국드론진흥원,서울특별시 강서구 마곡동,,,,,,,,
2599857,(주)더모아푸드,경기도 하남시 덕풍동,,,,,,,,
2599870,리다이어트,경기도 용인시 수지구 죽전동,,,,,,,,
2600230,달토끼미술,경기도 김포시 고촌읍,,,,,,,,
2600301,주식회사 똑바로유통,대구광역시 서구 평리동,,,,,,,,
2600522,몰리스 스타필드 안성점,경기도 안성시 공도읍,,,,,,,,
2600537,꾸에로샵디,대전광역시 유성구 죽동,,,,,,,,
2600543,어벤더치 외동점,경상남도 김해시 외동,,,,,,,,
2600694,분식이랑반찬이랑,경기도 광주시 오포읍 매산리,,,,,,,,
2600893,제이비호프,광주광역시 북구 용두동,,,,,,,,
2601027,지에스 더프레시 마곡점,서울특별시 강서구 마곡동,,,,,,,,
2601162,KCP_BBQ_4,서울특별시 구로구 구로동,,,,,,,,
2601186,스테이연가,제주특별자치도 제주시 애월읍 애월리,,,,,,,,
2601196,스미스 주식회사,경기도 부천시 춘의동,,,,,,,,
2601359,김용태사무용가구,경상북도 경주시 성건동,,,,,,,,
2601466,초안산아카데미,서울특별시 송파구 가락동,,,,,,,,
2601467,체크라인,경상남도 창원시 의창구 사림동,,,,,,,,
2601566,온유안경,서울특별시 광진구 중곡동,,,,,,,,
2601720,지에스(GS)25 노원롯데점,서울특별시 노원구 상계동,,,,,,,,
2601759,콜핑 온양점,충청남도 아산시 온천동,,,,,,,,
2602073,모란온누리약국,경기도 성남시,,,,,,,,
2602124,티트리네,인천광역시 미추홀구 학익동,,,,,,,,
2602125,브레드팜,강원도 원주시 관설동,,,,,,,,
2602184,오송아로마,전라남도 목포시 상동,,,,,,,,
2602205,현대카미다스,서울특별시 강서구,,,,,,,,
2602297,브릴리언트,경기도 고양시 일산동구 정발산동,,,,,,,,
2602493,토즈스터디센터 신림독서실,서울특별시 관악구 신림동,,,,,,,,
2602620,주식회사 비전21,경기도 수원시 권선구 권선동,,,,,,,,
2602631,본죽 중곡사거리점,서울특별시 광진구 중곡동,,,,,,,,
2602657,리네일샵(#),인천광역시 미추홀구 숭의동,,,,,,,,
2602663,그리너리마켓,서울특별시 중구 필동1가,,,,,,,,
2602680,언덕위감자탕,충청남도 천안시 서북구 두정동,,,,,,,,
2602781,비비라인플렉스의원,서울특별시 강남구 역삼동,,,,,,,,
2602793,윤선,대전광역시 서구 괴정동,,,,,,,,
2602800,OOTD,대전광역시 서구 둔산동,,,,,,,,
2602801,주식회사 꿈터,충청남도 천안시 서북구 성환읍 매주리,,,,,,,,
2603031,씨유(CU)광혜원공원점,충청북도 진천군 광혜원면 광혜원리,,,,,,,,
2603054,MARK EandT 마크이앤티,경기도 김포시 양촌읍 학운리,,,,,,,,
2603275,벨라라운지,경기도 수원시 팔달구 인계동,,,,,,,,
2603322,타임유 스터디카페 탄현점,경기도 고양시 일산서구 탄현동,,,,,,,,
2603531,무안양파스카이,전라남도 무안군 삼향읍 남악리,,,,,,,,
2603567,(주)대원팜스,서울특별시 동대문구 제기동,,,,,,,,
2603597,토성탕,경상남도 통영시 태평동,,,,,,,,
2603676,젠틀맨`S 헤어,광주광역시 남구 임암동,,,,,,,,
2603758,우브헤어(woov hair),서울특별시 노원구 상계동,,,,,,,,
2603765,속눈썹연장 JJ shop,강원도 정선군 정선읍 봉양리,,,,,,,,
2603828,반올림피자샵 청주대점,충청북도 청주시 청원구 우암동,,,,,,,,
2604200,씨유(CU) 향남상신로드점,경기도 화성시 향남읍 상신리,,,,,,,,
2604208,사우디제7주유소,경기도 고양시 일산동구 장항동,,,,,,,,
2604230,군산명품꽃게장,전라북도 군산시 비응도동,,,,,,,,
2604233,옥상맥주,서울특별시 구로구 구로동,,,,,,,,
2604236,바야청과상회,경상북도 울진군 울진읍 읍내리,,,,,,,,
2604369,이안통석갈비,충청북도 진천군 진천읍 읍내리,,,,,,,,
2604546,주식회사 퍼펙트시스템,대전광역시 중구 용두동,,,,,,,,
2604636,땅스부대찌개 광교점,경기도 수원시 영통구 이의동,,,,,,,,
2604746,제나래쉬,경기도 시흥시 정왕동,,,,,,,,
2604803,김은미,경기도 시흥시 장현동,,,,,,,,
2604858,브릴뷰티랩(Brill Beauty Lab),서울특별시 강동구 상일동,,,,,,,,
2604864,크크푸드,서울특별시 종로구 효제동,,,,,,,,
2604999,장원미술교습소,충청북도 제천시 강제동,,,,,,,,
2605002,가인색소폰LIVE,부산광역시 부산진구 범천동,,,,,,,,
2605051,(주)에스메디칼,대구광역시 동구 각산동,,,,,,,,
2605230,현주야밥줘,전라북도 정읍시 상동,,,,,,,,
2605315,애산금탕마라탕,충청남도 아산시 배방읍 북수리,,,,,,,,
2605325,카메라 나이스 렌탈 샵(CN RENT),서울특별시 강남구 논현동,,,,,,,,
2605407,주식회사 하이츠그랜드유통,서울특별시 중구 신당동,,,,,,,,
2605470,이진의류,서울특별시 동대문구 이문동,,,,,,,,
2605510,이모네 도시락,경상북도 안동시 옥동,,,,,,,,
2605520,봄'C,서울특별시 강서구 마곡동,,,,,,,,
2605533,한국타이어_4,서울특별시 영등포구 여의도동,,,,,,,,
2605684,이플로어 (2Floor),세종특별자치시 나성동,,,,,,,,
2605721,공수간삼겹본능 용인동백점,경기도 용인시 기흥구 동백1동,,,,,,,,
2605841,양지순천집은계점,경기도 시흥시 은행동,,,,,,,,
2606210,미래싱크대인테리어,제주특별자치도 제주시 애월읍 하귀1리,,,,,,,,
2606269,포텐피씨카페(4TEN PC CAFE),경기도 파주시 금촌동,,,,,,,,
2606330,커피홀구미인동점,경상북도 구미시 진평동,,,,,,,,
2606371,오창 은행나무집,충청북도 청주시 청원구 오창읍 양청리,,,,,,,,
2606384,파쿠야,광주광역시 광산구 수완동,,,,,,,,
2606656,산남불고기,충청북도 청주시,,,,,,,,
2606679,서울윙스,서울특별시 마포구 서교동,,,,,,,,
2606732,옛날통닭 고산점,경기도 의정부시 산곡동,,,,,,,,
2606996,아공관,서울특별시 용산구 용산동2가,,,,,,,,
2607027,정자마을 밥상,경기도 평택시 고덕면 동고리,,,,,,,,
2607037,더 포근포근 산후조리원,경기도 용인시 기흥구 보정동,,,,,,,,
2607175,뉴톤보청기 수원지사,경기도 수원시 팔달구 팔달로3가,,,,,,,,
2607211,뼈대있는국밥,대전광역시 유성구 송강동,,,,,,,,
2607321,그곳에 가고 싶다,충청북도 괴산군 청천면 강평리,,,,,,,,
2607360,주식회사 와이지,경상남도 고성군 고성읍 율대리,,,,,,,,
2607535,농업회사법인 주식회사 범준,세종특별자치시 보람동,,,,,,,,
2607554,바우네나주곰탕 문래점,서울특별시 영등포구 문래동3가,,,,,,,,
2607568,달콤커피 안성스타필드 영풍문고점,경기도 안성시 공도읍,,,,,,,,
2607576,웰메이드여주점,경기도 여주시 창동,,,,,,,,
2607769,보네르,인천광역시 계양구 계산동,,,,,,,,
2608049,영어종결센터 명지학원,부산광역시 강서구 명지동,,,,,,,,
2608080,(END)방역,전라북도 전주시 덕진구 인후동1가,,,,,,,,
2608132,귀농(대리점),제주특별자치도 제주시 화북일동,,,,,,,,
2608183,표나게 반려 애견미용실,경기도 광명시 광명동,,,,,,,,
2608372,돈벼락,경기도 군포시 당동,,,,,,,,
2608563,주식회사 LF,서울특별시 마포구 아현동,,,,,,,,
2608669,금양영농조합법인,경기도 화성시 송산면 사강리,,,,,,,,
2608779,동익공인중개사사무소,경기도 남양주시 별내면,,,,,,,,
2608878,모여라맛동산,전라북도 전주시 덕진구 금암동,,,,,,,,
2609062,비스트로힐즈,경기도 남양주시 다산동,,,,,,,,
2609133,피지오본(Physio bone),경기도 화성시 오산동,,,,,,,,
2609532,씨유(CU)대전유천점,대전광역시 중구 유천동,,,,,,,,
2609555,갤러리 커피숍,경기도 안성시,,,,,,,,
2609868,씨앤오푸드,서울특별시 마포구 성산동,,,,,,,,
2609972,한국디지털융합직업전문학교,서울특별시 중랑구 상봉동,,,,,,,,
2609998,협동조합 에코드림,경상북도 구미시 산동면 인덕리,,,,,,,,
2610024,디테일러명 평택점,경기도 평택시 청북읍 옥길리,,,,,,,,
2610221,한잔상회,강원도 강릉시 입암동,,,,,,,,
2610237,오구오구 치킨,경기도 안성시 금산동,,,,,,,,
2610377,대원파워텍,경기도 평택시 세교동,,,,,,,,
2610380,주식회사 푸드플래닛,서울특별시 용산구 청암동,,,,,,,,
2610461,뷰티시아,경상북도 포항시 북구 장성동,,,,,,,,
2610466,제비스크부여대리점,충청남도 부여군 부여읍 구교리,,,,,,,,
2610675,자향요양병원,경기도 고양시 일산동구 풍동,,,,,,,,
2610788,정항우케익카페남창점(김혜진더케익),울산광역시 울주군 온양읍 발리,,,,,,,,
2610840,홍익스테이크 김포장기점,경기도 김포시 장기동,,,,,,,,
2610853,희희키친,서울특별시 동대문구 장안동,,,,,,,,
2610909,커피리에또(Coffee Lieto),경기도 부천시 중동,,,,,,,,
2611088,가인혼수,부산광역시 동구 범일동,,,,,,,,
2611261,반올림피자샵보령점,충청남도 보령시 동대동,,,,,,,,
2611541,다비축산물 도.소매 판매장 안면도점,충청남도 태안군 안면읍 승언리,,,,,,,,
2611548,네일(NAIL)2020,강원도 횡성군 횡성읍 읍하리,,,,,,,,
2611845,경북육아종합지원센터,경상북도 예천군 호명면 금능리,,,,,,,,
2612047,달리는커피천안백석점,충청남도 천안시 서북구 백석동,,,,,,,,
2612097,양산큰내과의원,경상남도 양산시 덕계동,,,,,,,,
2612313,우성폴리머,울산광역시 중구 다운동,,,,,,,,
2612357,파크랜드 서울시흥점,서울특별시 금천구 시흥동,,,,,,,,
2612378,한샘키친 리더스 대리점,광주광역시 북구 동림동,,,,,,,,
2612436,설도석유,전라남도 영광군 염산면 봉남리,,,,,,,,
2612577,비안솝,서울특별시 성동구 성수동2가,,,,,,,,
2612698,핫바신랑 어묵각시,경기도 의왕시 삼동,,,,,,,,
2612942,에브리데이짐,서울특별시 동작구 상도동,,,,,,,,
2613027,이병호,경기도 용인시 처인구 이동읍 송전리,,,,,,,,
2613153,렛츠스터디카페세교점,경기도 오산시 금암동,,,,,,,,
2613332,덤덤,전라남도 영암군 삼호읍 용앙리,,,,,,,,
2613452,원흥안마원,경기도 고양시 덕양구 원흥동,,,,,,,,
2613490,봄날정신건강의학과의원,서울특별시 강동구 성내동,,,,,,,,
2613509,음악스튜디오,경상남도 함안군 칠원읍 용산리,,,,,,,,
2613559,비비큐치킨충주호암점,충청북도 충주시 호암동,,,,,,,,
2613649,제이제이(JJ) 에어컨,충청남도 천안시 동남구 성황동,,,,,,,,
2613809,탑클래스(TOP CLASS),경상남도 창원시 성산구 대방동,,,,,,,,
2613888,(주)한우마을,광주광역시 서구 내방동,,,,,,,,
2614107,찰스리헤어테크 신부터미널점,충청남도 천안시 동남구 신부동,,,,,,,,
2614333,에메트(EMETH)커피,서울특별시 관악구 신림동,,,,,,,,
2614447,지리산 웰빙,경상남도 함양군 마천면 삼정리,,,,,,,,
2614602,육칠팔구 뮤비방,서울특별시 영등포구 대림동,,,,,,,,
2614668,씨유(CU) 춘천서면점,강원도 춘천시 서면 금산리,,,,,,,,
2614772,양가뒷고기,경상북도 포항시 북구 득량동,,,,,,,,
2614855,감탄축산,서울특별시 송파구 방이동,,,,,,,,
2614910,와이케이 (YK)모터스,경기도 화성시 남양읍 장덕리,,,,,,,,
2615112,오션 OceanandCo.,서울특별시 금천구 가산동,,,,,,,,
2615169,피카살롱,경기도 김포시 운양동,,,,,,,,
2615405,무유헤어,부산광역시 부산진구 전포동,,,,,,,,
2615430,민성 하우징,강원도 강릉시 입암동,,,,,,,,
2615481,JH테크,경기도 시흥시 정왕동,,,,,,,,
2615510,(주)동진강선,부산광역시 사상구 감전동,,,,,,,,
2615524,금오도 방풍가,전라남도 여수시 남면 우학리,,,,,,,,
2615655,피지에이 블랙,서울특별시 영등포구 여의도동,,,,,,,,
2615801,농업회사법인 강경농산 주식회사,충청남도 논산시 강경읍 황산리,,,,,,,,
2615834,깨비당,대구광역시 달성군 다사읍 죽곡리,,,,,,,,
2616004,아무맥주,경기도 수원시 장안구 율전동,,,,,,,,
2616126,파스토보이 동탄점,경기도 화성시 영천동,,,,,,,,
2616317,소소담,대전광역시 서구 관저동,,,,,,,,
2616437,슬빵준빵,서울특별시 은평구 신사동,,,,,,,,
2616478,중일빌딩,경기도 성남시 분당구 이매동,,,,,,,,
2616493,명문리더스아카데미학원,경기도 평택시 비전동,,,,,,,,
2616597,중계수학교습소,서울특별시 강북구 수유동,,,,,,,,
2616798,장귀복창극예술단,경기도 남양주시 화도읍 구암리,,,,,,,,
2616812,시립효성해링턴1단지어린이집,경기도 평택시 소사동,,,,,,,,
2616890,커피100,광주광역시 남구 월산동,,,,,,,,
2616960,케이스 맛집,경기도 성남시 분당구 서현동,,,,,,,,
2617010,정읍 탁구 교실,전라북도 정읍시 수성동,,,,,,,,
2617456,한우우족탕설렁탕,경기도 안산시 상록구 일동,,,,,,,,
2617686,비아트리스,경상남도 사천시 용현면 덕곡리,,,,,,,,
2617968,호반상,강원도 춘천시 죽림동,,,,,,,,
2618038,우리마트한솔점,세종특별자치시 한솔동,,,,,,,,
2618079,발트,서울특별시 마포구 연남동,,,,,,,,
2618204,자담치킨 양촌구래점,경기도 김포시 양촌읍 양곡리,,,,,,,,
2618292,팡드켜흐,대구광역시 달서구 대천동,,,,,,,,
2618306,룸서비스파이브스타 운정점,경기도 파주시 목동동,,,,,,,,
2618340,온기식탁,인천광역시 부평구 갈산동,,,,,,,,
2618353,수채화교실,경기도 의왕시 내손동,,,,,,,,
2618358,위례본병원,경기도 성남시 수정구 창곡동,,,,,,,,
2618392,이너데이즈,제주특별자치도 제주시 외도일동,,,,,,,,
2618405,필라리에 필라테스,서울특별시 동작구 사당동,,,,,,,,
2618529,올바른설비,부산광역시 영도구 봉래동2가,,,,,,,,
2618772,주식회사 디자인나무,경기도 김포시 하성면 후평리,,,,,,,,
2618883,푸디스트(주) 한국서부발전태안발전본부점,충청남도 태안군 원북면 방갈리,,,,,,,,
2618968,아리벌꿀닭강정,강원도 정선군 정선읍 북실리,,,,,,,,
2619015,스튜디오B1,서울특별시 마포구 동교동,,,,,,,,
2619069,개별화물(이태규),충청남도 보령시 청라면 신산리,,,,,,,,
2619099,이마트24 동탄호수마을점,경기도 화성시 송동,,,,,,,,
2619242,에쓰이,서울특별시 강서구 마곡동,,,,,,,,
2619385,캐릭터라인 목동점,서울특별시 양천구 목동,,,,,,,,
2619715,701타이,경상남도 거제시 고현동,,,,,,,,
2620009,항동 하버라인3단지 입주자대표회의,서울특별시 구로구 항동,,,,,,,,
2620087,마미쿡 아산음봉점,충청남도 아산시 음봉면 동암리,,,,,,,,
2620172,주식회사 똑똑스터디카페,경기도 수원시,,,,,,,,
2620235,79술집,경기도 남양주시 와부읍 덕소리,,,,,,,,
2620471,홈앤카,경기도 화성시 장지동,,,,,,,,
2620698,에스엠 106,충청남도 천안시 서북구 불당동,,,,,,,,
2620837,구암해피점핑,경상남도 창원시 마산회원구 구암동,,,,,,,,
2620852,인피니소프트_가스요금2,서울특별시 금천구 가산동,,,,,,,,
2621002,카페오자,충청북도 청주시 흥덕구 복대동,,,,,,,,
2621049,쉘터,서울특별시 마포구 성산동,,,,,,,,
2621090,청효수학,서울특별시 도봉구 창동,,,,,,,,
2621200,와이제이미장원(YJ),부산광역시 기장군 정관읍 달산리,,,,,,,,
2621373,(주)한올디앤엘,경기도 고양시 일산서구 가좌동,,,,,,,,
2621568,아빠존폰엔커피,부산광역시 연제구 연산동,,,,,,,,
2621594,한샘리하우스 일산대리점,경기도 고양시 일산동구 마두동,,,,,,,,
2621614,대림비앤코,서울특별시 강남구 수서동,,,,,,,,
2621754,농업회사법인 기홍팜(주),경기도 양평군 양동면 계정리,,,,,,,,
2621793,따봉,충청남도 당진시 수청동,,,,,,,,
2621841,더아이,전라북도 전주시 완산구 효자동2가,,,,,,,,
2621852,살롱드발레학원,경상남도 김해시 주촌면,,,,,,,,
2621909,잉글리시아이능동점,경기도 화성시 능동,,,,,,,,
2621926,동해코다리,충청남도 예산군 덕산면 사동리,,,,,,,,
2621962,홍익전기,부산광역시 부산진구 전포동,,,,,,,,
2621964,치생치사,부산광역시 사하구 괴정동,,,,,,,,
2622127,자유종합설비,경기도 동두천시 생연동,,,,,,,,
2622380,몸맘(SNPE),경기도 파주시 야당동,,,,,,,,
2622717,신화정밀,경기도 시흥시 정왕동,,,,,,,,
2622898,설빙금촌역점,경기도 파주시,,,,,,,,
