store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link,Correct
1739784,라탄스럽다,충청남도 아산시 배방읍 공수리,"생활,편의>공방",,충청남도 아산시 배방읍 공수리 286-1,"충청남도 아산시 배방읍 북수로25번길 42-1 1층, 라탄스럽다",316525,463964,,http://instagram.com/rattan_srubda,O
1740335,뻥튀기 공작소,경기도 남양주시 다산동,제조업>식료품제조,,경기도 남양주시 다산동 6208,경기도 남양주시 다산지금로16번길 88 상가B동 227호,326979,556456,,http://뻥튀기공작소.com,O
1740493,수완지구,광주광역시 광산구 장덕동,"공공,사회기관>지방국토관리청",,광주광역시 광산구 장덕동,,292490,288792,,,O
1740526,안면도송림농수산,충청남도 태안군 안면읍 정당리,,,,,,,,,X
1740630,오월에,광주광역시 북구 중흥동,"음식점>카페,디저트",,광주광역시 북구 중흥동 333-1,광주광역시 북구 용봉로 92,300622,286499,,,O
1740633,청소,경상남도 김해시 주촌면 천곡리,청소>에어컨청소,,경상남도 김해시 주촌면 천곡리,,476422,293163,,https://blog.naver.com/misskim998,O
1740737,퍼스트클래스둔산수학교습소,대전광역시 서구 둔산동,,,,,,,,,X
1740771,핵밥용산점,서울특별시 용산구 한강로2가,일식>덮밥,,서울특별시 용산구 한강로2가 422,서울특별시 용산구 한강대로 95 래미안용산A동 지하1층B120호,308833,547912,,,O
1740927,꽃담스튜디오,경기도 하남시 풍산동,"생활,편의>꽃집,꽃배달",,경기도 하남시 풍산동 504-2,경기도 하남시 미사강변대로 80 404호 꽃담플라워스튜디오,328441,550865,,http://instagram.com/fw_flowerstudio,O
1741192,선수컴퍼니,충청남도 천안시 서북구 성정동,,,,,,,,,X
1741260,팔천모듬순대,경기도 부천시 심곡본동,"한식>순대,순댓국",,경기도 부천시 심곡본동 643 1층 일부,경기도 부천시 경인로216번길 91 1층 일부,292201,542621,,,O
1741297,믿음엔터테인먼트,서울특별시 관악구 신림동,,,,,,,,,X
1741299,고헌중학교,울산광역시 북구 화봉동,"교육,학문>중학교",,울산광역시 북구 화봉동 1485-1,울산광역시 북구 박상진2로 81 고헌중학교,523792,333995,,,O
1741333,청라상회,인천광역시 서구 청라동,"쇼핑,유통>반찬가게",,인천광역시 서구 청라동 165-7,인천광역시 서구 청라라임로 40 상가동 108호,281247,548538,,,O
1741398,회테이크아웃,전라북도 군산시 수송동,,,,,,,,,X
1741404,커피마마퀸(매곡점),울산광역시 북구,"카페,디저트>카페",,울산광역시 북구 매곡동 469 1층,울산광역시 북구 신기16길 3 1층,522764,339406,,,O
1741678,에스엠에이치홀딩스 카페미뇽,서울특별시 강남구 역삼동,,,,,,,,,X
1741719,코너전문점,경기도 안산시 단원구 초지동,,,,,,,,,X
1741780,다올세차,서울특별시 동작구 대방동,,,,,,,,,X
1741794,잔피오베르 강동점,서울특별시 강동구 성내동,"미용>피부,체형관리",,서울특별시 강동구 성내동 565,서울특별시 강동구 성내로14길 18 1층 115호,323005,547596,,,O
1741905,아소비 관저원앙마을4단지점,대전광역시 서구 관저동,교습학원>공부방,,대전광역시 서구 관저동 999 주공4단지아파트 411동,대전광역시 서구 관저북로 14,340823,411712,,,O
1742125,사도,부산광역시 부산진구 개금동,,,,,,,,,X
1742323,안양여인숙,경기도 안양시 만안구 안양동,숙박>여관,,경기도 안양시 만안구 안양동 622-186,경기도 안양시 만안구 장내로150번길 4,304948,533442,,,O
1742331,두툼돈까스석적점,경상북도 칠곡군 석적읍 중리,,,,,,,,,X
1742411,숙련도,서울특별시 마포구 도화동,"한식>육류,고기요리",,서울특별시 마포구 도화동 181-6,서울특별시 마포구 도화길 49 1층 숙련도,307485,549390,,,O
1742439,생기찬 주식회사,광주광역시 북구 용전동,,,,,,,,,X
1742474,고여사네 고갈비,전라북도 고창군 고창읍 읍내리,,,,,,,,,X
1742552,두마리찜닭두찜서초교대점,서울특별시 서초구 서초동,"육류,고기요리>찜닭",,서울특별시 서초구 서초동 1637-1,서울특별시 서초구 서초중앙로22길 108,313525,544037,,http://www.twozzim.com,O
1742775,지에스25순천두산위브점 (상품권),전라남도 순천시 왕지동,,,,,,,,,X
1742926,맨도롱힐링카페,제주특별자치도 서귀포시 서홍동,,,,,,,,,X
1743140,투존치킨 남원1호점,전라북도 남원시 도통동,"음식점>치킨,닭강정",,전라북도 남원시 도통동 30-17,전라북도 남원시 용성로 247,345495,313496,,,O
1743275,셀프 드로잉룸,광주광역시 동구 궁동,"생활,편의>공방",,광주광역시 동구 궁동 52-2,광주광역시 동구 예술길 24 202호,301668,283973,,https://blog.naver.com/selfdrawingroom,O
1743318,홍짜장화양점,서울특별시 광진구 군자동,,,,,,,,,X
1743331,주식회사휴먼브릿지,서울특별시 금천구 가산동,,,,,,,,,X
1743338,나우커피 마북점,경기도 용인시 기흥구 마북동,"카페,디저트>테이크아웃커피",,경기도 용인시 기흥구 마북동 550-13,경기도 용인시 기흥구 연원로 31,321301,522674,,,O
1743369,주식회사 모두목재,경기도 남양주시 진건읍 신월리,,,,,,,,,X
1743490,비밀의화원 광주점,광주광역시 동구 충장로2가,방탈출카페,,광주광역시 동구 충장로2가 18,광주광역시 동구 충장로 90 4층,301492,283763,,http://www.secretgardenescape.com/,O
1743507,킹부대찌개(월피점),경기도 안산시 상록구 월피동,"한식>찌개,전골",,경기도 안산시 상록구 월피동 436-12,경기도 안산시 상록구 충장로 598,298449,526092,,,O
1743643,라우텍,충청남도 천안시 서북구 직산읍 상덕리,,,,,,,,,X
1743764,(주)성동환경,서울특별시 성동구 마장동,"하수,폐기물,환경>폐기물수집,처리업",,서울특별시 성동구 마장동 782-6,서울특별시 성동구 마장로 310 덕영카센타,315748,551994,,,O
1743771,바다생협(회기점),서울특별시 동대문구 회기동,한식>생선회,,서울특별시 동대문구 회기동 16-57,서울특별시 동대문구 회기로 143,316520,554812,,,O
1744117,더(THE)과학 교습소,인천광역시 부평구 산곡동,,,,,,,,,X
1744128,세쥬(SEJOUR),서울특별시 용산구 이태원동,,,,,,,,,X
1744269,척바로마취통증의학과의원,부산광역시 사상구 괘법동,"병원,의원>마취통증의학과",,부산광역시 사상구 괘법동 524-10 3층,부산광역시 사상구 사상로 235 3층,489712,285680,,,O
1744271,속리산레포츠주식회사,충청북도 보은군 속리산면 갈목리,,,,,,,,,X
1744277,세븐틴코인 노래연습장,서울특별시 강북구 수유동,오락시설>노래방,,서울특별시 강북구 수유동 192-61,서울특별시 강북구 한천로139길 42 영남빌딩2층,314157,560068,,,O
1744321,송정풍경,울산광역시 북구 송정동,,,,,,,,,X
1744435,비엠테크,경기도 양주시 옥정동,,,,,,,,,X
1744602,전세버스 하나여행사,인천광역시 계양구 계산동,,,,,,,,,X
1744680,이마트24 예산종합병원점,충청남도 예산군 예산읍 산성리,"생활,편의>편의점",,충청남도 예산군 예산읍 산성리 75-2,충청남도 예산군 예산읍 금오대로 100,296417,455077,,http://www.emart24.co.kr,O
1744901,교촌치킨(교동점),울산광역시 울주군 삼남면 교동리,"음식점>치킨,닭강정",,울산광역시 울주군 삼남면 교동리 1578-1,울산광역시 울주군 삼남면 교동로 126,501399,329629,,,O
1745083,승도리네 김포구래점,경기도 김포시 구래동,음식점>한식,,경기도 김포시 구래동 6885-2 고은메디타워 1층 112호,경기도 김포시 김포한강8로 382 고은메디타워 1층 112호,278993,561028,,https://instagram.com/seungdorine_guraedong?igshid=8oghojpvnp9u,O
1745142,(주)딘썸,경기도 시흥시 군자동,"음식점>카페,디저트",,경기도 시흥시 군자동 402,"경기도 시흥시 황고개로352번길 13 ,15 밀립",292904,529623,,http://instagram.com/millip_siheung,O
1745208,한길오대륙통닭 모산점,충청남도 아산시 배방읍 공수리,,,,,,,,,X
1745222,고래뿔,경상남도 김해시 외동,음식점>한식,,경상남도 김해시 외동 1259-2,경상남도 김해시 함박로119번길 23,479142,293136,,,O
1745281,유한회사씨엠푸드,전라북도 익산시 모현동1가,,,,,,,,,X
1745491,서울언니,충청남도 천안시 동남구 신방동,,,,,,,,,X
1745619,포리스트 학원,인천광역시 연수구 옥련동,,,,,,,,,X
1745812,주점부리표선점,제주특별자치도 서귀포시 표선면 표선리,"술집>맥주,호프",,제주특별자치도 서귀포시 표선면 표선리 2954-1,제주특별자치도 서귀포시 표선면 표선동서로 221,291409,81523,,,O
1745914,쇼킹 브런치 와인,인천광역시 연수구 동춘동,술집>와인,,인천광역시 연수구 동춘동 924-3,인천광역시 연수구 원인재로 81 삼성럭키APT 상가 지하1층 쇼킹 브런치&와인,283041,534692,,http://instagram.com/show_king_brunch_wine/,O
1746104,한달의기적,경상북도 구미시 형곡동,,,,,,,,,X
1746208,라움엘피,대구광역시 중구 동인동3가,,,,,,,,,X
1746262,(주)퍼스템,서울특별시 마포구 합정동,"서비스,산업>기업",,서울특별시 마포구 합정동  338-17,서울특별시 마포구 양화진4길 33-12,303924,549978,,,O
1746291,지에스(GS)25 성북 삼선점,서울특별시 성북구 삼선동5가,"생활,편의>편의점",,서울특별시 성북구 삼선동5가 257,서울특별시 성북구 삼선교로24길 44-1,313351,554451,,http://gs25.gsretail.com/,O
1746560,진주코끼리공인중개사사무소,경상남도 진주시 충무공동,,,,,,,,,X
1746736,온라인중고매장,충청남도 천안시 동남구 사직동,,,,,,,,,X
1746755,도미니오가구,경기도 남양주시 진건읍 사능리,,,,,,,,,X
1746832,아트 복싱체육관 온의점,강원도 춘천시 온의동,"스포츠,오락>복싱,권투장",,강원도 춘천시 온의동 65-56,강원도 춘천시 스포츠타운길 529-3 3층,375062,585197,,,O
1746841,담화,세종특별자치시 아름동,,,,,,,,,X
1746938,마켓정,경상남도 사천시 서동,,,,,,,,,X
1747093,뷰티로망스(김해장유 에듀센터),경상남도 김해시 부곡동,,,,,,,,,X
1747105,(주)알트라이트,서울특별시 강서구 가양동,"서비스,산업>기업",,서울특별시 강서구 가양동,,298483,552059,,,O
1747324,예강,서울특별시 관악구 봉천동,"쇼핑,유통>패션",,서울특별시 관악구 신림동 512-7,서울특별시 관악구 남부순환로153길 32-3,304378,543016,,,X
1747391,서부프라자(주)모슬포점,제주특별자치도 서귀포시 대정읍 상모리,,,,,,,,,X
1747454,지에스25 안양수리산점(상품권),경기도 안양시 만안구 안양동,,,,,,,,,X
1747504,견생스타일,울산광역시 남구 신정동,,,,,,,,,X
1747578,대박생뒷고기,부산광역시 사상구 감전동,"한식>육류,고기요리",,부산광역시 사상구 감전동 144-18,부산광역시 사상구 새벽시장로56번길 9,489470,284433,,,O
1747706,더고,경기도 안양시 만안구 박달동,,,,,,,,,X
1747861,주식회사 하이텍네트웍스,경기도 군포시 금정동,,,,,,,,,X
1748114,얼음왕국아이스크림할인점 성내151호점,서울특별시 강동구 성내동,,,,,,,,,X
1748780,송가네아침식당,대구광역시 달성군 논공읍 남리,음식점>한식,,대구광역시 달성군 논공읍 남리 224-77,대구광역시 달성군 논공읍 논공로9길 6-2,439921,347663,,,O
1748800,빠라미,전라북도 완주군 상관면 죽림리,"음식점>카페,디저트",,전라북도 완주군 상관면 죽림리 628-8 1층,전라북도 완주군 상관면 죽림편백길 143-2 1층,328519,349429,,http://instagram.com/_parami_0,O
1748854,크리아트미술학원,광주광역시 남구 임암동,학원>미술학원,,광주광역시 남구 임암동 878 건우빌딩 6층 601호,광주광역시 남구 효천2로 28 건우빌딩 6층 601호,297491,278724,,http://blog.naver.com/mamlsam,O
1748859,모우라(MOURA),전라남도 순천시 연향동,,,,,,,,,X
1748864,여울공원 로또판매점,경기도 화성시 오산동,,,,,,,,,X
1748875,삼척달강정,강원도 삼척시 남양동,"음식점>치킨,닭강정",,강원도 삼척시 남양동 55-4 B 나동 청년몰205호,강원도 삼척시 진주로 12-21 B 나동 청년몰205호,503300,538429,,,O
1749029,연초떡방앗간,경상남도 거제시 연초면 죽토리,"쇼핑,유통>방앗간",,경상남도 거제시 연초면 죽토리 1101-7,,460069,257548,,http://www.foodsidae.com/yeoncho,O
1749048,유지상사,대전광역시 동구 삼성동,,,,,,,,,X
1749208,법률사무소 강인,경기도 수원시 영통구 하동,,,,,,,,,X
1749286,에그슬럿 코엑스점,서울특별시 강남구 삼성동,양식>샌드위치,,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로 513 코엑스 지하1층 A101호,317269,545629,,http://www.eggslut.co.kr,O
1749358,에스케이 경인주유소,경기도 시흥시 계수동,주유소>SK주유소,,경기도 시흥시 계수동 91,경기도 시흥시 범안로 277,295300,540198,,,O
1749600,리오인테리어,인천광역시 미추홀구 주안동,,,,,,,,,X
1749650,행복한찜닭 금천구점,서울특별시 금천구 독산동,,,,,,,,,X
1749681,카페051 월산마을점,경상남도 김해시 부곡동,,,,,,,,,X
1749715,동학농장,충청북도 보은군 보은읍 교사리,,,,,,,,,X
1749818,서정리한식뷔페,경기도 평택시 서정동,음식점>한식뷔페,,경기도 평택시 서정동 307-8,경기도 평택시 서정역로58번길 6-2,316126,495683,,,O
1749847,진뚝닭대구만촌점,대구광역시 수성구 만촌동,한식>닭요리,,대구광역시 수성구 만촌동 658-27,대구광역시 수성구 만촌로 112,458167,363375,,,O
1749950,팔곡밀면 울산일산점,울산광역시 동구 일산동,,,,,,,,,X
1750005,정우당,충청북도 청주시 상당구 용암동,,,,,,,,,X
1750157,삼초전and촌놈떡갈비,경상남도 김해시 장유동,,,,,,,,,X
1750279,레네커피(LENE COFFEE),울산광역시 남구 옥동,"음식점>카페,디저트",,울산광역시 남구 옥동 130-3,울산광역시 남구 대공원로99번길 27 레네커피,517825,326615,,http://instagram.com/lene_coffee,O
1750320,봉구비어 온천점,부산광역시 동래구 온천동,"술집>맥주,호프",,부산광역시 동래구 온천동 152-18 르메이에르 동래타운 1층,부산광역시 동래구 금강공원로20번길 46 르·메이에르 동래타운,498840,291929,,,O
1750361,(주)부천장례예식장,경기도 부천시 춘의동,,,,,,,,,X
1750749,소소한카페,울산광역시 중구 약사동,,,,,,,,,X
1750788,디톡스 족욕 힐링숲 라파,충청북도 음성군 맹동면 동성리,"생활,편의>좌훈,족욕,좌욕",,충청북도 음성군 맹동면 동성리 473,충청북도 음성군 맹동면 사예3길 9 만덕빌딩 503호,359466,478826,,,O
1750839,피다2 (PIDA2),경기도 안성시 도기동,"음식점>카페,디저트",,경기도 안성시 도기동 502-18,,333589,488662,,,O
1750925,제일마켓,광주광역시 광산구 송정동,"쇼핑,유통>슈퍼,마트",,광주광역시 광산구 송정동 813-7,광주광역시 광산구 내상로 56-7,290647,282723,,,O
1751027,명지토탈뷰티샵,경기도 안산시 단원구 선부동,"미용>피부,체형관리",,경기도 안산시 단원구 선부동 1143-10,경기도 안산시 단원구 선부로 173 2층,295135,527333,,,O
1751122,룰루세차,경상남도 창원시 마산회원구 내서읍 삼계리,세차>스팀세차,,경상남도 창원시 마산회원구 내서읍 삼계리 7,경상남도 창원시 마산회원구 내서읍 삼계10길 22,445979,293059,,,O
1751159,달새(MOONBIRD),경기도 수원시 영통구 이의동,,,,,,,,,X
1751331,그린에어 에어컨 설치,서울특별시 양천구 신정동,,,,,,,,,X
1751430,브루클린 커피,서울특별시 강서구 내발산동,"음식점>카페,디저트",,서울특별시 강서구 내발산동 652 1층,서울특별시 강서구 강서로52길 16 1층,297610,551254,,,O
1751668,제이와이스페샬티커피,경상북도 경산시 옥산동,,,,,,,,,X
1751865,(주)샤또드갸또,충청북도 청주시 흥덕구 복대동,"음식점>카페,디저트",,충청북도 청주시 흥덕구 복대동 288-62 1층 124호,충청북도 청주시 흥덕구 진재로 141,349323,449336,,,O
1751915,박가을헤어살롱 (대전본점),대전광역시 서구 둔산동,,,,,,,,,X
1752096,제주도매폰센터,제주특별자치도 서귀포시 동홍동,"쇼핑,유통>휴대폰",,제주특별자치도 서귀포시 동홍동 588-2,제주특별자치도 서귀포시 동홍북로 4 1층 ,266836,74638,,http://instagram.com/jeju_dmphone1449,O
1752245,형제스틸,대전광역시 서구 가수원동,재활용>고물상,,대전광역시 서구 가수원동 486-9,대전광역시 서구 벌곡로1384번길 14 형제스틸 ,342214,411761,,,O
1752247,벽계수스파 부천옥길점(세신),경기도 부천시 옥길동,,,,,,,,,X
1752368,메드써지코리아,대구광역시 달서구 용산동,,,,,,,,,X
1752467,잘될놈,서울특별시 중랑구 면목동,술집>요리주점,,서울특별시 중랑구 면목동 468-11,서울특별시 중랑구 면목로44바길 2,320063,553601,,,O
1752474,외할머니신당동떡볶이,서울특별시 중랑구 중화동,,,,,,,,,X
1752488,포커스에듀,울산광역시 중구 우정동,"스포츠,레크레이션학원",,울산광역시 중구 우정동 273-14,울산광역시 중구 우암1길 22,519233,329310,,http://cafe.daum.net/rec-n-music,O
1752547,싹쓰리홈케어,경기도 안양시 동안구 관양동,청소>홈크리닝,,경기도 안양시 동안구 관양동 1371-7,경기도 안양시 동안구 일동로 52-7,307623,534480,,http://www.instagram.com/ssak3homecare,O
1752605,동남종합배관,서울특별시 중랑구 상봉동,"건설업>배관,냉난방공사",,서울특별시 중랑구 상봉동 74-23 1층,서울특별시 중랑구 망우로55길 40 1층,320228,555592,,,O
1752921,청담 스크린 골프존,전라남도 순천시 조례동,,,,,,,,,X
1753090,롯데리아 천안역점,충청남도 천안시 동남구 대흥동,양식>햄버거,,충청남도 천안시 동남구 대흥동 57-1 3층,충청남도 천안시 동남구 대흥로 239 3층,323994,468043,,,O
1753254,메신저컬렉션,충청북도 청주시 상당구 용암동,,,,,,,,,X
1753377,(주)학영엔지니어링,서울특별시 서초구 양재동,건설업>토목건설,,서울특별시 서초구 양재동 256-9 일진빌딩2층,서울특별시 서초구 마방로6길 32-5 일진빌딩 2층,315516,541770,,,O
1753646,중계청솔독서실,서울특별시 노원구 중계동,교습학원>입시학원,,서울특별시 노원구 중계동 364-19,서울특별시 노원구 한글비석로 242 삼부프라자 8층,318748,561172,,http://gangbuk.cheongsol.co.kr/,O
1753852,개인과외,대전광역시 유성구 용산동,,,,,,,,,X
1754233,빨래장이(남산점),대구광역시 중구 남산동,"생활,편의>세탁",,대구광역시 중구 남산동 2512-7,대구광역시 중구 남산로1길 78,452498,362263,,,O
1754752,나나맛집,경상남도 고성군 고성읍 성내리,분식>종합분식,,경상남도 고성군 고성읍 성내리 117-3,경상남도 고성군 고성읍 동외로151번길 45,429741,264103,,,O
1754916,중부아이스크림,충청남도 천안시 동남구 용곡동,"쇼핑,유통>가공식품",,충청남도 천안시 동남구 용곡동 482-26 태양빌딩2층,충청남도 천안시 동남구 새말1길 55 태양빌딩2층,322663,465611,,,O
1755046,코코테라피,경기도 수원시 권선구 금곡동,,,,,,,,,X
1755233,통영아라수산,경상남도 통영시 동호동,,,,,,,,,X
1755695,살루트커피,경상남도 양산시 명동,"음식점>카페,디저트",,경상남도 양산시 명동 707-7,경상남도 양산시 서창로 70 1층 살루트커피,506043,312637,,http://instagram.com/salute.coffee,O
1755842,황금덜미,부산광역시 부산진구 부전동,"한식>육류,고기요리",,부산광역시 부산진구 부전동 233-14,부산광역시 부산진구 신천대로62번길 47,496621,284300,,,O
1756027,와플대학 우송대캠퍼스,대전광역시 동구 자양동,"카페,디저트>와플",,대전광역시 동구 자양동 58-24,대전광역시 동구 백룡로 5,350628,415223,,,O
1756031,청춘이야,서울특별시 관악구 신림동,음식점>야식,,서울특별시 관악구 신림동 485-3 1층(신림동),서울특별시 관악구 남부순환로163가길 17,304741,543050,,,O
1756133,더 라이브러리 김포점,경기도 김포시 장기동,"서비스,산업>장소대여",,경기도 김포시 장기동 2039-9,경기도 김포시 김포한강2로 100 6층,283042,560472,,https://open.kakao.com/o/gxrNeNCc,O
1756165,본커피,서울특별시 중구 남창동,"카페,디저트>카페",,서울특별시 중구 남창동 60-11,서울특별시 중구 남대문시장4길 34-11,309784,551186,,,O
1756178,수인공예문화협회,경기도 용인시 수지구 풍덕천동,,,,,,,,,X
1756188,향령한장,경기도 안양시 동안구 비산동,,,,,,,,,X
1756401,회뜨는집종합어시장,대전광역시 유성구 지족동,한식>생선회,,대전광역시 유성구 지족동 906-2,대전광역시 유성구 은구비남로33번길 13-22,339080,419403,,,O
1756564,주식회사다정,경기도 포천시 영중면 금주리,,,,,,,,,X
1756997,퍼니쇼크,서울특별시 동대문구 전농동,,,,,,,,,X
1757142,건영솔라에너지,대구광역시 수성구 지산동,,,,,,,,,X
1757208,플러스홈,경기도 양주시 삼숭동,"쇼핑,유통>슈퍼,마트",,경기도 양주시 삼숭동 683-2,경기도 양주시 삼숭로38번길 71,321393,577516,,http://express.homeplus.co.kr/,O
1757334,아이스 맥스,서울특별시 노원구 월계동,"스포츠,오락>아이스링크",,서울특별시 노원구 월계동 321,서울특별시 노원구 월계로 372 사슴아파트 1단지 상가 지하1층,317274,559123,,https://www.instagram.com/modern_soul_/,O
1757341,에바돈가츠 연산점,부산광역시 연제구 연산동,일식>돈가스,,부산광역시 연제구 연산동 1972-10,부산광역시 연제구 연수로 119-2,498932,286797,,,O
1757446,미다스,대전광역시 유성구 궁동,"미용>피부,체형관리",,대전광역시 유성구 궁동 465-16,대전광역시 유성구 문화원로46번길 4 3층 상호:미다스,341000,417911,,http://instagram.com/midas_jun7,O
1757525,아뜰리에 어텀,대전광역시 서구 둔산동,"생활,편의>꽃집,꽃배달",,대전광역시 서구 둔산동 1368,대전광역시 서구 대덕대로 244 1층 아뜰리에어텀,344564,417281,,http://instagram.com/atelier_autumn,O
1757591,(주)푸른아그로텍,경상남도 양산시 명곡동,"쇼핑,유통>농업용품",,경상남도 양산시 명곡동 558-1,경상남도 양산시 명곡로 439,497895,305481,,,O
1757617,세븐일레븐 평택서탄2로점,경기도 평택시 서탄면 수월암리,"생활,편의>편의점",,경기도 평택시 서탄면 수월암리 448-1,경기도 평택시 서탄면 서탄2로 149,314455,502054,,http://www.7-eleven.co.kr,O
1757866,먹거리촌식당,대구광역시 동구 신암동,음식점>한식,,대구광역시 동구 신암동 603-129,대구광역시 동구 아양로 53-10,456185,364971,,,O
1757943,씨엔에이 알파 서신점,전라북도 전주시 완산구 서신동,,,,,,,,,X
1757958,은희네 온집닭떡볶이,서울특별시 동작구 상도1동,분식>종합분식,,서울특별시 동작구 상도1동 450-2 1층,서울특별시 동작구 상도로41길 35,307445,544996,,https://instagram.com/dalgddeogboggi?igshid=e2584zhjzh3q,O
1757984,연어시장 상봉점,서울특별시 중랑구 상봉동,음식점>한식,,서울특별시 중랑구 상봉동 102-59,서울특별시 중랑구 면목로 484,319492,555167,,,O
1757993,연우,경상남도 김해시 대청동,"전문,기술서비스>인테리어디자인",,경상남도 김해시 대청동  55-6,경상남도 김해시 대청로210번길 12-27,472762,288481,,,O
1758205,호호반점 목동본점,서울특별시 양천구 목동,중식>중식당,,서울특별시 양천구 목동 907 1층 101-4호,서울특별시 양천구 목동서로 77 1층 101-4호,301045,548790,,http://www.instagram.com/hohobanjum/,O
1758318,써니아틀리에,충청남도 당진시 신평면 거산리,,,,,,,,,X
1758518,인디안아울렛,충청북도 청주시 서원구 남이면 외천리,,,,,,,,,X
1758604,주식회사 쓰리브라더스,경기도 파주시 문발동,,,,,,,,,X
1758652,공방소명,부산광역시 수영구 망미동,,,,,,,,,X
1758719,(주)다성비티솔루션,서울특별시 용산구 한강로3가,,,,,,,,,X
1758856,재호순대국&부대찌개,경기도 하남시 천현동,,,,,,,,,X
1758930,한국진로직업코디네이터 협회,경기도 광주시 오포읍 신현리,,,,,,,,,X
1759195,초롱서희테라피,경기도 안양시 만안구 석수동,"미용>피부,체형관리",,경기도 안양시 만안구 석수동  275-1 현대아파트 상가 3층 302호,경기도 안양시 만안구 안양로532번길 16 현대아파트 상가 3층 302호,303526,535536,,,O
1759306,떡군이네 떡볶이,경상북도 경산시 옥산동,,,,,,,,,X
1759323,아재족발덕천점,부산광역시 북구 덕천동,,,,,,,,,X
1759481,갈매기국수,경상남도 산청군 산청읍 산청리,,,,,,,,,X
1759565,에이제이짐,서울특별시 동작구 사당동,,,,,,,,,X
1759597,더쉼요가필라테스스튜디오,경기도 안양시 동안구 비산동,,,,,,,,,X
1760007,빽다방 암사역점,서울특별시 강동구 천호동,"카페,디저트>카페",,서울특별시 강동구 천호동 287,서울특별시 강동구 올림픽로 770,323119,550093,,,O
1760167,이마트24 율하로즈힐점,대구광역시 동구 율하동,,,,,,,,,X
1760209,서울 밤,서울특별시 관악구 신림동,,,,,,,,,X
1760271,메가엠지씨커피 과천중앙점,경기도 과천시 별양동,,,,,,,,,X
1760280,땅스부대찌개 (비전점),경기도 평택시 비전동,"한식>찌개,전골",,경기도 평택시 비전동 1027,경기도 평택시 비전3로 33,320556,489443,,http://www.tsbudae.com,O
1760313,고상한식탁 보람점,세종특별자치시 보람동,음식점>양식,,세종특별자치시 보람동 700-81,"세종특별자치시 한누리대로 2165 752동 B-122, 123호",336252,430948,,,O
1760364,아트앤하트대원꿈에그린미술교습소,경상남도 창원시 의창구 대원동,,,,,,,,,X
1760564,우주치킨 청주점,충청북도 청주시 서원구 사창동,,,,,,,,,X
1760869,내and외 도장,경상남도 김해시 동상동,,,,,,,,,X
1760881,피앤비 (PandB),서울특별시 은평구 갈현동,,,,,,,,,X
1760896,(주)아이에스브라더스,서울특별시 서초구 양재동,,,,,,,,,X
1760914,수참치 옥포점,대구광역시 달성군 옥포읍 교항리,,,,,,,,,X
1761214,하우스터디 오산원동 스터디카페,경기도 오산시 원동,"서비스,산업>장소대여",,경기도 오산시 원동 214-7 3층,경기도 오산시 운천로 49 3층,317955,505456,,https://blog.naver.com/dnr741,O
1761559,살롱소수,경기도 수원시 영통구 이의동,"생활,편의>미용실",,경기도 수원시 영통구 이의동 1257,경기도 수원시 영통구 대학로 47 스타씨제이 2층 206호,315446,522500,,https://blog.naver.com/zxzxzx0127,O
1761581,화인갤러리,경기도 안성시 양성면 삼암리,,,,,,,,,X
1761636,스튜디오엘엘엘 주식회사,대구광역시 중구 대안동,,,,,,,,,X
1761646,마이네임,강원도 원주시 무실동,"카페,디저트>케이크전문",,강원도 원주시 무실동 1721-6,강원도 원주시 시청로 11 채움플러스 1층 117호,393301,526572,,http://pf.kakao.com/_LEHKK,O
1761653,은설설렁탕,서울특별시 종로구 화동,"한식>곰탕,설렁탕",,서울특별시 종로구 화동 55-1,서울특별시 종로구 북촌로5가길 44-6 삼청동맛집 은설설렁탕,310255,553750,,https://eunsulsullungtang.modoo.at,O
1761704,파파게노 인천스퀘어점,인천광역시 연수구 동춘동,,,,,,,,,X
1761734,국수감동엔 어묵탕,경상남도 창원시 성산구 가음동,,,,,,,,,X
1761814,와플대학 세종반곡캠퍼스,세종특별자치시 반곡동,"카페,디저트>와플",,세종특별자치시 반곡동 49-13 1층 109호,세종특별자치시 한누리대로 1824 1층 109호,338577,433271,,,O
1761912,인스타일 (in style),광주광역시 북구 용봉동,패션>보세의류,,광주광역시 북구 용봉동 160-7,광주광역시 북구 우치로100번길 10-8,301184,286887,,,O
1761970,참솥뚜껑삼겹살,충청남도 천안시 서북구 두정동,,,,,,,,,X
1762135,유일전기,경기도 광주시 오포읍 문형리,,,,,,,,,X
1762252,쩡토피어리,경기도 광명시 광명동,,,,,,,,,X
1762317,YS사무기,부산광역시 연제구 연산동,,,,,,,,,X
1762332,폴스타 게러지(POLESTAR GARAGE),인천광역시 중구 신흥동3가,,,,,,,,,X
1762488,연세루야치과,경기도 안양시 동안구 호계동,,,,,,,,,X
1762522,류길상피자 연수동춘점,인천광역시 연수구 청학동,,,,,,,,,X
1762589,멕시카나신안이현점,경상남도 진주시 신안동,"음식점>치킨,닭강정",,경상남도 진주시 신안동 28-16,경상남도 진주시 남강로503번길 11,406844,287158,,http://0557997792.bdp.kr,O
1762689,다가서서,울산광역시 중구 장현동,"쇼핑,유통>서점",,울산광역시 중구 장현동 154-6,울산광역시 중구 종가26길 14 지하 1층,521824,332911,,,O
